video_id,label
01-01-07-01-02-01-17,disgust
01-01-07-01-02-02-17,disgust
01-01-07-02-01-01-17,disgust
01-01-07-02-01-02-17,disgust
01-01-07-02-02-01-17,disgust
01-01-07-02-02-02-17,disgust
01-01-08-01-01-01-17,surprise
01-01-08-01-01-02-17,surprise
01-01-08-01-02-01-17,surprise
01-01-08-01-02-02-17,surprise
01-01-08-02-01-01-17,surprise
01-01-08-02-01-02-17,surprise
01-01-08-02-02-01-17,surprise
01-01-08-02-02-02-17,surprise
02-01-01-01-01-01-17,neutral
02-01-01-01-01-02-17,neutral
02-01-01-01-02-01-17,neutral
02-01-01-01-02-02-17,neutral
02-01-02-01-01-01-17,neutral
02-01-02-01-01-02-17,neutral
02-01-02-01-02-01-17,neutral
02-01-02-01-02-02-17,neutral
02-01-02-02-01-01-17,neutral
02-01-02-02-01-02-17,neutral
02-01-02-02-02-01-17,neutral
02-01-02-02-02-02-17,neutral
02-01-03-01-01-01-17,joy
02-01-03-01-01-02-17,joy
02-01-03-01-02-01-17,joy
02-01-03-01-02-02-17,joy
02-01-03-02-01-01-17,joy
02-01-03-02-01-02-17,joy
02-01-03-02-02-01-17,joy
02-01-03-02-02-02-17,joy
02-01-04-01-01-01-17,sadness
02-01-04-01-01-02-17,sadness
02-01-04-01-02-01-17,sadness
02-01-04-01-02-02-17,sadness
02-01-04-02-01-01-17,sadness
02-01-04-02-01-02-17,sadness
02-01-04-02-02-01-17,sadness
02-01-04-02-02-02-17,sadness
02-01-05-01-01-01-17,anger
02-01-05-01-01-02-17,anger
02-01-05-01-02-01-17,anger
02-01-05-01-02-02-17,anger
02-01-05-02-01-01-17,anger
02-01-05-02-01-02-17,anger
02-01-05-02-02-01-17,anger
02-01-05-02-02-02-17,anger
02-01-06-01-01-01-17,fear
02-01-06-01-01-02-17,fear
02-01-06-01-02-01-17,fear
02-01-06-01-02-02-17,fear
02-01-06-02-01-01-17,fear
02-01-06-02-01-02-17,fear
02-01-06-02-02-01-17,fear
02-01-06-02-02-02-17,fear
02-01-07-01-01-01-17,disgust
02-01-07-01-01-02-17,disgust
02-01-07-01-02-01-17,disgust
02-01-07-01-02-02-17,disgust
02-01-07-02-01-01-17,disgust
02-01-07-02-01-02-17,disgust
02-01-07-02-02-01-17,disgust
02-01-07-02-02-02-17,disgust
02-01-08-01-01-01-17,surprise
02-01-08-01-01-02-17,surprise
02-01-08-01-02-01-17,surprise
02-01-08-01-02-02-17,surprise
02-01-08-02-01-01-17,surprise
02-01-08-02-01-02-17,surprise
02-01-08-02-02-01-17,surprise
02-01-08-02-02-02-17,surprise
01-01-01-01-01-01-18,neutral
01-01-01-01-01-02-18,neutral
01-01-01-01-02-01-18,neutral
01-01-01-01-02-02-18,neutral
01-01-02-01-01-01-18,neutral
01-01-02-01-01-02-18,neutral
01-01-02-01-02-01-18,neutral
01-01-02-01-02-02-18,neutral
01-01-02-02-01-01-18,neutral
01-01-02-02-01-02-18,neutral
01-01-02-02-02-01-18,neutral
01-01-02-02-02-02-18,neutral
01-01-03-01-01-01-18,joy
01-01-03-01-01-02-18,joy
01-01-03-01-02-01-18,joy
01-01-03-01-02-02-18,joy
01-01-03-02-01-01-18,joy
01-01-03-02-01-02-18,joy
01-01-03-02-02-01-18,joy
01-01-03-02-02-02-18,joy
01-01-04-01-01-01-18,sadness
01-01-04-01-01-02-18,sadness
01-01-04-01-02-01-18,sadness
01-01-04-01-02-02-18,sadness
01-01-04-02-01-01-18,sadness
01-01-04-02-01-02-18,sadness
01-01-04-02-02-01-18,sadness
01-01-04-02-02-02-18,sadness
01-01-05-01-01-01-18,anger
01-01-05-01-01-02-18,anger
01-01-05-01-02-01-18,anger
01-01-05-01-02-02-18,anger
01-01-05-02-01-01-18,anger
01-01-05-02-01-02-18,anger
01-01-05-02-02-01-18,anger
01-01-05-02-02-02-18,anger
01-01-06-01-01-01-18,fear
01-01-06-01-01-02-18,fear
01-01-06-01-02-01-18,fear
01-01-06-01-02-02-18,fear
01-01-06-02-01-01-18,fear
01-01-06-02-01-02-18,fear
01-01-06-02-02-01-18,fear
01-01-06-02-02-02-18,fear
01-01-07-01-01-01-18,disgust
01-01-07-01-01-02-18,disgust
01-01-07-01-02-01-18,disgust
01-01-07-01-02-02-18,disgust
01-01-07-02-01-01-18,disgust
01-01-07-02-01-02-18,disgust
01-01-07-02-02-01-18,disgust
01-01-07-02-02-02-18,disgust
01-01-08-01-01-01-18,surprise
01-01-08-01-01-02-18,surprise
01-01-08-01-02-01-18,surprise
01-01-08-01-02-02-18,surprise
01-01-08-02-01-01-18,surprise
01-01-08-02-01-02-18,surprise
01-01-08-02-02-01-18,surprise
01-01-08-02-02-02-18,surprise
02-01-01-01-01-01-18,neutral
02-01-01-01-01-02-18,neutral
02-01-01-01-02-01-18,neutral
02-01-01-01-02-02-18,neutral
02-01-02-01-01-01-18,neutral
02-01-02-01-01-02-18,neutral
02-01-02-01-02-01-18,neutral
02-01-02-01-02-02-18,neutral
02-01-02-02-01-01-18,neutral
02-01-02-02-01-02-18,neutral
02-01-02-02-02-01-18,neutral
02-01-02-02-02-02-18,neutral
02-01-03-01-01-01-18,joy
02-01-03-01-01-02-18,joy
02-01-03-01-02-01-18,joy
02-01-03-01-02-02-18,joy
02-01-03-02-01-01-18,joy
02-01-03-02-01-02-18,joy
02-01-03-02-02-01-18,joy
02-01-03-02-02-02-18,joy
02-01-04-01-01-01-18,sadness
02-01-04-01-01-02-18,sadness
02-01-04-01-02-01-18,sadness
02-01-04-01-02-02-18,sadness
02-01-04-02-01-01-18,sadness
02-01-04-02-01-02-18,sadness
02-01-04-02-02-01-18,sadness
02-01-04-02-02-02-18,sadness
02-01-05-01-01-01-18,anger
02-01-05-01-01-02-18,anger
02-01-05-01-02-01-18,anger
02-01-05-01-02-02-18,anger
02-01-05-02-01-01-18,anger
02-01-05-02-01-02-18,anger
02-01-05-02-02-01-18,anger
02-01-05-02-02-02-18,anger
02-01-06-01-01-01-18,fear
02-01-06-01-01-02-18,fear
02-01-06-01-02-01-18,fear
02-01-06-01-02-02-18,fear
02-01-06-02-01-01-18,fear
02-01-06-02-01-02-18,fear
02-01-06-02-02-01-18,fear
02-01-06-02-02-02-18,fear
02-01-07-01-01-01-18,disgust
02-01-07-01-01-02-18,disgust
02-01-07-01-02-01-18,disgust
02-01-07-01-02-02-18,disgust
02-01-07-02-01-01-18,disgust
02-01-07-02-01-02-18,disgust
02-01-07-02-02-01-18,disgust
02-01-07-02-02-02-18,disgust
02-01-08-01-01-01-18,surprise
02-01-08-01-01-02-18,surprise
02-01-08-01-02-01-18,surprise
02-01-08-01-02-02-18,surprise
02-01-08-02-01-01-18,surprise
02-01-08-02-01-02-18,surprise
02-01-08-02-02-01-18,surprise
02-01-08-02-02-02-18,surprise
01-01-01-01-01-01-19,neutral
01-01-01-01-01-02-19,neutral
01-01-01-01-02-01-19,neutral
01-01-01-01-02-02-19,neutral
01-01-02-01-01-01-19,neutral
01-01-02-01-01-02-19,neutral
01-01-02-01-02-01-19,neutral
01-01-02-01-02-02-19,neutral
01-01-02-02-01-01-19,neutral
01-01-02-02-01-02-19,neutral
01-01-02-02-02-01-19,neutral
01-01-02-02-02-02-19,neutral
01-01-03-01-01-01-19,joy
01-01-03-01-01-02-19,joy
01-01-03-01-02-01-19,joy
01-01-03-01-02-02-19,joy
01-01-03-02-01-01-19,joy
01-01-03-02-01-02-19,joy
01-01-03-02-02-01-19,joy
01-01-03-02-02-02-19,joy
01-01-04-01-01-01-19,sadness
01-01-04-01-01-02-19,sadness
01-01-04-01-02-01-19,sadness
01-01-04-01-02-02-19,sadness
01-01-04-02-01-01-19,sadness
01-01-04-02-01-02-19,sadness
01-01-04-02-02-01-19,sadness
01-01-04-02-02-02-19,sadness
01-01-05-01-01-01-19,anger
01-01-05-01-01-02-19,anger
01-01-05-01-02-01-19,anger
01-01-05-01-02-02-19,anger
01-01-05-02-01-01-19,anger
01-01-05-02-01-02-19,anger
01-01-05-02-02-01-19,anger
01-01-05-02-02-02-19,anger
01-01-06-01-01-01-19,fear
01-01-06-01-01-02-19,fear
01-01-06-01-02-01-19,fear
01-01-06-01-02-02-19,fear
01-01-06-02-01-01-19,fear
01-01-06-02-01-02-19,fear
01-01-06-02-02-01-19,fear
01-01-06-02-02-02-19,fear
01-01-07-01-01-01-19,disgust
01-01-07-01-01-02-19,disgust
01-01-07-01-02-01-19,disgust
01-01-07-01-02-02-19,disgust
01-01-07-02-01-01-19,disgust
01-01-07-02-01-02-19,disgust
01-01-07-02-02-01-19,disgust
01-01-07-02-02-02-19,disgust
01-01-08-01-01-01-19,surprise
01-01-08-01-01-02-19,surprise
01-01-08-01-02-01-19,surprise
01-01-08-01-02-02-19,surprise
01-01-08-02-01-01-19,surprise
01-01-08-02-01-02-19,surprise
01-01-08-02-02-01-19,surprise
01-01-08-02-02-02-19,surprise
02-01-01-01-01-01-19,neutral
02-01-01-01-01-02-19,neutral
02-01-01-01-02-01-19,neutral
02-01-01-01-02-02-19,neutral
02-01-02-01-01-01-19,neutral
02-01-02-01-01-02-19,neutral
02-01-02-01-02-01-19,neutral
02-01-02-01-02-02-19,neutral
02-01-02-02-01-01-19,neutral
02-01-02-02-01-02-19,neutral
02-01-02-02-02-01-19,neutral
02-01-02-02-02-02-19,neutral
02-01-03-01-01-01-19,joy
02-01-03-01-01-02-19,joy
02-01-03-01-02-01-19,joy
02-01-03-01-02-02-19,joy
02-01-03-02-01-01-19,joy
02-01-03-02-01-02-19,joy
02-01-03-02-02-01-19,joy
02-01-03-02-02-02-19,joy
02-01-04-01-01-01-19,sadness
02-01-04-01-01-02-19,sadness
02-01-04-01-02-01-19,sadness
02-01-04-01-02-02-19,sadness
02-01-04-02-01-01-19,sadness
02-01-04-02-01-02-19,sadness
02-01-04-02-02-01-19,sadness
02-01-04-02-02-02-19,sadness
02-01-05-01-01-01-19,anger
02-01-05-01-01-02-19,anger
02-01-05-01-02-01-19,anger
02-01-05-01-02-02-19,anger
02-01-05-02-01-01-19,anger
02-01-05-02-01-02-19,anger
02-01-05-02-02-01-19,anger
02-01-05-02-02-02-19,anger
02-01-06-01-01-01-19,fear
02-01-06-01-01-02-19,fear
02-01-06-01-02-01-19,fear
02-01-06-01-02-02-19,fear
02-01-06-02-01-01-19,fear
02-01-06-02-01-02-19,fear
02-01-06-02-02-01-19,fear
02-01-06-02-02-02-19,fear
02-01-07-01-01-01-19,disgust
02-01-07-01-01-02-19,disgust
02-01-07-01-02-01-19,disgust
02-01-07-01-02-02-19,disgust
02-01-07-02-01-01-19,disgust
02-01-07-02-01-02-19,disgust
02-01-07-02-02-01-19,disgust
02-01-07-02-02-02-19,disgust
02-01-08-01-01-01-19,surprise
02-01-08-01-01-02-19,surprise
02-01-08-01-02-01-19,surprise
02-01-08-01-02-02-19,surprise
02-01-08-02-01-01-19,surprise
02-01-08-02-01-02-19,surprise
02-01-08-02-02-01-19,surprise
02-01-08-02-02-02-19,surprise
01-01-01-01-01-01-20,neutral
01-01-01-01-01-02-20,neutral
01-01-01-01-02-01-20,neutral
01-01-01-01-02-02-20,neutral
01-01-02-01-01-01-20,neutral
01-01-02-01-01-02-20,neutral
01-01-02-01-02-01-20,neutral
01-01-02-01-02-02-20,neutral
01-01-02-02-01-01-20,neutral
01-01-02-02-01-02-20,neutral
01-01-02-02-02-01-20,neutral
01-01-02-02-02-02-20,neutral
01-01-03-01-01-01-20,joy
01-01-03-01-01-02-20,joy
01-01-03-01-02-01-20,joy
01-01-03-01-02-02-20,joy
01-01-03-02-01-01-20,joy
01-01-03-02-01-02-20,joy
01-01-03-02-02-01-20,joy
01-01-03-02-02-02-20,joy
01-01-04-01-01-01-20,sadness
01-01-04-01-01-02-20,sadness
01-01-04-01-02-01-20,sadness
01-01-04-01-02-02-20,sadness
01-01-04-02-01-01-20,sadness
01-01-04-02-01-02-20,sadness
01-01-04-02-02-01-20,sadness
01-01-04-02-02-02-20,sadness
01-01-05-01-01-01-20,anger
01-01-05-01-01-02-20,anger
01-01-05-01-02-01-20,anger
01-01-05-01-02-02-20,anger
01-01-05-02-01-01-20,anger
01-01-05-02-01-02-20,anger
01-01-05-02-02-01-20,anger
01-01-05-02-02-02-20,anger
01-01-06-01-01-01-20,fear
01-01-06-01-01-02-20,fear
01-01-06-01-02-01-20,fear
01-01-06-01-02-02-20,fear
01-01-06-02-01-01-20,fear
01-01-06-02-01-02-20,fear
01-01-06-02-02-01-20,fear
01-01-06-02-02-02-20,fear
01-01-07-01-01-01-20,disgust
01-01-07-01-01-02-20,disgust
01-01-07-01-02-01-20,disgust
01-01-07-01-02-02-20,disgust
01-01-07-02-01-01-20,disgust
01-01-07-02-01-02-20,disgust
01-01-07-02-02-01-20,disgust
01-01-07-02-02-02-20,disgust
01-01-08-01-01-01-20,surprise
01-01-08-01-01-02-20,surprise
01-01-08-01-02-01-20,surprise
01-01-08-01-02-02-20,surprise
01-01-08-02-01-01-20,surprise
01-01-08-02-01-02-20,surprise
01-01-08-02-02-01-20,surprise
01-01-08-02-02-02-20,surprise
02-01-01-01-01-01-20,neutral
02-01-01-01-01-02-20,neutral
02-01-01-01-02-01-20,neutral
02-01-01-01-02-02-20,neutral
02-01-02-01-01-01-20,neutral
02-01-02-01-01-02-20,neutral
02-01-02-01-02-01-20,neutral
02-01-02-01-02-02-20,neutral
02-01-02-02-01-01-20,neutral
02-01-02-02-01-02-20,neutral
02-01-02-02-02-01-20,neutral
02-01-02-02-02-02-20,neutral
02-01-03-01-01-01-20,joy
02-01-03-01-01-02-20,joy
02-01-03-01-02-01-20,joy
02-01-03-01-02-02-20,joy
02-01-03-02-01-01-20,joy
02-01-03-02-01-02-20,joy
02-01-03-02-02-01-20,joy
02-01-03-02-02-02-20,joy
02-01-04-01-01-01-20,sadness
02-01-04-01-01-02-20,sadness
02-01-04-01-02-01-20,sadness
02-01-04-01-02-02-20,sadness
02-01-04-02-01-01-20,sadness
02-01-04-02-01-02-20,sadness
02-01-04-02-02-01-20,sadness
02-01-04-02-02-02-20,sadness
02-01-05-01-01-01-20,anger
02-01-05-01-01-02-20,anger
02-01-05-01-02-01-20,anger
02-01-05-01-02-02-20,anger
02-01-05-02-01-01-20,anger
02-01-05-02-01-02-20,anger
02-01-05-02-02-01-20,anger
02-01-05-02-02-02-20,anger
02-01-06-01-01-01-20,fear
02-01-06-01-01-02-20,fear
02-01-06-01-02-01-20,fear
02-01-06-01-02-02-20,fear
02-01-06-02-01-01-20,fear
02-01-06-02-01-02-20,fear
02-01-06-02-02-01-20,fear
02-01-06-02-02-02-20,fear
02-01-07-01-01-01-20,disgust
02-01-07-01-01-02-20,disgust
02-01-07-01-02-01-20,disgust
02-01-07-01-02-02-20,disgust
02-01-07-02-01-01-20,disgust
02-01-07-02-01-02-20,disgust
02-01-07-02-02-01-20,disgust
02-01-07-02-02-02-20,disgust
02-01-08-01-01-01-20,surprise
02-01-08-01-01-02-20,surprise
02-01-08-01-02-01-20,surprise
02-01-08-01-02-02-20,surprise
02-01-08-02-01-01-20,surprise
02-01-08-02-01-02-20,surprise
02-01-08-02-02-01-20,surprise
02-01-08-02-02-02-20,surprise
01-01-01-01-01-01-21,neutral
01-01-01-01-01-02-21,neutral
01-01-01-01-02-01-21,neutral
01-01-01-01-02-02-21,neutral
01-01-02-01-01-01-21,neutral
01-01-02-01-01-02-21,neutral
01-01-02-01-02-01-21,neutral
01-01-02-01-02-02-21,neutral
01-01-02-02-01-01-21,neutral
01-01-02-02-01-02-21,neutral
01-01-02-02-02-01-21,neutral
01-01-02-02-02-02-21,neutral
01-01-03-01-01-01-21,joy
01-01-03-01-01-02-21,joy
01-01-03-01-02-01-21,joy
01-01-03-01-02-02-21,joy
01-01-03-02-01-01-21,joy
01-01-03-02-01-02-21,joy
01-01-03-02-02-01-21,joy
01-01-03-02-02-02-21,joy
01-01-04-01-01-01-21,sadness
01-01-04-01-01-02-21,sadness
01-01-04-01-02-01-21,sadness
01-01-04-01-02-02-21,sadness
01-01-04-02-01-01-21,sadness
01-01-04-02-01-02-21,sadness
01-01-04-02-02-01-21,sadness
01-01-04-02-02-02-21,sadness
01-01-05-01-01-01-21,anger
01-01-05-01-01-02-21,anger
01-01-05-01-02-01-21,anger
01-01-05-01-02-02-21,anger
01-01-05-02-01-01-21,anger
01-01-05-02-01-02-21,anger
01-01-05-02-02-01-21,anger
01-01-05-02-02-02-21,anger
01-01-06-01-01-01-21,fear
01-01-06-01-01-02-21,fear
01-01-06-01-02-01-21,fear
01-01-06-01-02-02-21,fear
01-01-06-02-01-01-21,fear
01-01-06-02-01-02-21,fear
01-01-06-02-02-01-21,fear
01-01-06-02-02-02-21,fear
01-01-07-01-01-01-21,disgust
01-01-07-01-01-02-21,disgust
01-01-07-01-02-01-21,disgust
01-01-07-01-02-02-21,disgust
01-01-07-02-01-01-21,disgust
01-01-07-02-01-02-21,disgust
01-01-07-02-02-01-21,disgust
01-01-07-02-02-02-21,disgust
01-01-08-01-01-01-21,surprise
01-01-08-01-01-02-21,surprise
01-01-08-01-02-01-21,surprise
01-01-08-01-02-02-21,surprise
01-01-08-02-01-01-21,surprise
01-01-08-02-01-02-21,surprise
01-01-08-02-02-01-21,surprise
01-01-08-02-02-02-21,surprise
02-01-01-01-01-01-21,neutral
02-01-01-01-01-02-21,neutral
02-01-01-01-02-01-21,neutral
02-01-01-01-02-02-21,neutral
02-01-02-01-01-01-21,neutral
02-01-02-01-01-02-21,neutral
02-01-02-01-02-01-21,neutral
02-01-02-01-02-02-21,neutral
02-01-02-02-01-01-21,neutral
02-01-02-02-01-02-21,neutral
02-01-02-02-02-01-21,neutral
02-01-02-02-02-02-21,neutral
02-01-03-01-01-01-21,joy
02-01-03-01-01-02-21,joy
02-01-03-01-02-01-21,joy
02-01-03-01-02-02-21,joy
02-01-03-02-01-01-21,joy
02-01-03-02-01-02-21,joy
02-01-03-02-02-01-21,joy
02-01-03-02-02-02-21,joy
02-01-04-01-01-01-21,sadness
02-01-04-01-01-02-21,sadness
02-01-04-01-02-01-21,sadness
02-01-04-01-02-02-21,sadness
02-01-04-02-01-01-21,sadness
02-01-04-02-01-02-21,sadness
02-01-04-02-02-01-21,sadness
02-01-04-02-02-02-21,sadness
02-01-05-01-01-01-21,anger
02-01-05-01-01-02-21,anger
02-01-05-01-02-01-21,anger
02-01-05-01-02-02-21,anger
02-01-05-02-01-01-21,anger
02-01-05-02-01-02-21,anger
02-01-05-02-02-01-21,anger
02-01-05-02-02-02-21,anger
02-01-06-01-01-01-21,fear
02-01-06-01-01-02-21,fear
02-01-06-01-02-01-21,fear
02-01-06-01-02-02-21,fear
02-01-06-02-01-01-21,fear
02-01-06-02-01-02-21,fear
02-01-06-02-02-01-21,fear
02-01-06-02-02-02-21,fear
02-01-07-01-01-01-21,disgust
02-01-07-01-01-02-21,disgust
02-01-07-01-02-01-21,disgust
02-01-07-01-02-02-21,disgust
02-01-07-02-01-01-21,disgust
02-01-07-02-01-02-21,disgust
02-01-07-02-02-01-21,disgust
02-01-07-02-02-02-21,disgust
02-01-08-01-01-01-21,surprise
02-01-08-01-01-02-21,surprise
02-01-08-01-02-01-21,surprise
02-01-08-01-02-02-21,surprise
02-01-08-02-01-01-21,surprise
02-01-08-02-01-02-21,surprise
02-01-08-02-02-01-21,surprise
02-01-08-02-02-02-21,surprise
01-01-01-01-01-01-22,neutral
01-01-01-01-01-02-22,neutral
01-01-01-01-02-01-22,neutral
01-01-01-01-02-02-22,neutral
01-01-02-01-01-01-22,neutral
01-01-02-01-01-02-22,neutral
01-01-02-01-02-01-22,neutral
01-01-02-01-02-02-22,neutral
01-01-02-02-01-01-22,neutral
01-01-02-02-01-02-22,neutral
01-01-02-02-02-01-22,neutral
01-01-02-02-02-02-22,neutral
01-01-03-01-01-01-22,joy
01-01-03-01-01-02-22,joy
01-01-03-01-02-01-22,joy
01-01-03-01-02-02-22,joy
01-01-03-02-01-01-22,joy
01-01-03-02-01-02-22,joy
01-01-03-02-02-01-22,joy
01-01-03-02-02-02-22,joy
01-01-04-01-01-01-22,sadness
01-01-04-01-01-02-22,sadness
01-01-04-01-02-01-22,sadness
01-01-04-01-02-02-22,sadness
01-01-04-02-01-01-22,sadness
01-01-04-02-01-02-22,sadness
01-01-04-02-02-01-22,sadness
01-01-04-02-02-02-22,sadness
01-01-05-01-01-01-22,anger
01-01-05-01-01-02-22,anger
01-01-05-01-02-01-22,anger
01-01-05-01-02-02-22,anger
01-01-05-02-01-01-22,anger
01-01-05-02-01-02-22,anger
01-01-05-02-02-01-22,anger
01-01-05-02-02-02-22,anger
01-01-06-01-01-01-22,fear
01-01-06-01-01-02-22,fear
01-01-06-01-02-01-22,fear
01-01-06-01-02-02-22,fear
01-01-06-02-01-01-22,fear
01-01-06-02-01-02-22,fear
01-01-06-02-02-01-22,fear
01-01-06-02-02-02-22,fear
01-01-07-01-01-01-22,disgust
01-01-07-01-01-02-22,disgust
01-01-07-01-02-01-22,disgust
01-01-07-01-02-02-22,disgust
01-01-07-02-01-01-22,disgust
01-01-07-02-01-02-22,disgust
01-01-07-02-02-01-22,disgust
01-01-07-02-02-02-22,disgust
01-01-08-01-01-01-22,surprise
01-01-08-01-01-02-22,surprise
01-01-08-01-02-01-22,surprise
01-01-08-01-02-02-22,surprise
01-01-08-02-01-01-22,surprise
01-01-08-02-01-02-22,surprise
01-01-08-02-02-01-22,surprise
01-01-08-02-02-02-22,surprise
02-01-01-01-01-01-22,neutral
02-01-01-01-01-02-22,neutral
02-01-01-01-02-01-22,neutral
02-01-01-01-02-02-22,neutral
02-01-02-01-01-01-22,neutral
02-01-02-01-01-02-22,neutral
02-01-02-01-02-01-22,neutral
02-01-02-01-02-02-22,neutral
02-01-02-02-01-01-22,neutral
02-01-02-02-01-02-22,neutral
02-01-02-02-02-01-22,neutral
02-01-02-02-02-02-22,neutral
02-01-03-01-01-01-22,joy
02-01-03-01-01-02-22,joy
02-01-03-01-02-01-22,joy
02-01-03-01-02-02-22,joy
02-01-03-02-01-01-22,joy
02-01-03-02-01-02-22,joy
02-01-03-02-02-01-22,joy
02-01-03-02-02-02-22,joy
02-01-04-01-01-01-22,sadness
02-01-04-01-01-02-22,sadness
02-01-04-01-02-01-22,sadness
02-01-04-01-02-02-22,sadness
02-01-04-02-01-01-22,sadness
02-01-04-02-01-02-22,sadness
02-01-04-02-02-01-22,sadness
02-01-04-02-02-02-22,sadness
02-01-05-01-01-01-22,anger
02-01-05-01-01-02-22,anger
02-01-05-01-02-01-22,anger
02-01-05-01-02-02-22,anger
02-01-05-02-01-01-22,anger
02-01-05-02-01-02-22,anger
02-01-05-02-02-01-22,anger
02-01-05-02-02-02-22,anger
02-01-06-01-01-01-22,fear
02-01-06-01-01-02-22,fear
02-01-06-01-02-01-22,fear
02-01-06-01-02-02-22,fear
02-01-06-02-01-01-22,fear
02-01-06-02-01-02-22,fear
02-01-06-02-02-01-22,fear
02-01-06-02-02-02-22,fear
02-01-07-01-01-01-22,disgust
02-01-07-01-01-02-22,disgust
02-01-07-01-02-01-22,disgust
02-01-07-01-02-02-22,disgust
02-01-07-02-01-01-22,disgust
02-01-07-02-01-02-22,disgust
02-01-07-02-02-01-22,disgust
02-01-07-02-02-02-22,disgust
02-01-08-01-01-01-22,surprise
02-01-08-01-01-02-22,surprise
02-01-08-01-02-01-22,surprise
02-01-08-01-02-02-22,surprise
02-01-08-02-01-01-22,surprise
02-01-08-02-01-02-22,surprise
02-01-08-02-02-01-22,surprise
02-01-08-02-02-02-22,surprise
01-01-01-01-01-01-23,neutral
01-01-01-01-01-02-23,neutral
01-01-01-01-02-01-23,neutral
01-01-01-01-02-02-23,neutral
01-01-02-01-01-01-23,neutral
01-01-02-01-01-02-23,neutral
01-01-02-01-02-01-23,neutral
01-01-02-01-02-02-23,neutral
01-01-02-02-01-01-23,neutral
01-01-02-02-01-02-23,neutral
01-01-02-02-02-01-23,neutral
01-01-02-02-02-02-23,neutral
01-01-03-01-01-01-23,joy
01-01-03-01-01-02-23,joy
01-01-03-01-02-01-23,joy
01-01-03-01-02-02-23,joy
01-01-03-02-01-01-23,joy
01-01-03-02-01-02-23,joy
01-01-03-02-02-01-23,joy
01-01-03-02-02-02-23,joy
01-01-04-01-01-01-23,sadness
01-01-04-01-01-02-23,sadness
01-01-04-01-02-01-23,sadness
01-01-04-01-02-02-23,sadness
01-01-04-02-01-01-23,sadness
01-01-04-02-01-02-23,sadness
01-01-04-02-02-01-23,sadness
01-01-04-02-02-02-23,sadness
01-01-05-01-01-01-23,anger
01-01-05-01-01-02-23,anger
01-01-05-01-02-01-23,anger
01-01-05-01-02-02-23,anger
01-01-05-02-01-01-23,anger
01-01-05-02-01-02-23,anger
01-01-05-02-02-01-23,anger
01-01-05-02-02-02-23,anger
01-01-06-01-01-01-23,fear
01-01-06-01-01-02-23,fear
01-01-06-01-02-01-23,fear
01-01-06-01-02-02-23,fear
01-01-06-02-01-01-23,fear
01-01-06-02-01-02-23,fear
01-01-06-02-02-01-23,fear
01-01-06-02-02-02-23,fear
01-01-07-01-01-01-23,disgust
01-01-07-01-01-02-23,disgust
01-01-07-01-02-01-23,disgust
01-01-07-01-02-02-23,disgust
01-01-07-02-01-01-23,disgust
01-01-07-02-01-02-23,disgust
01-01-07-02-02-01-23,disgust
01-01-07-02-02-02-23,disgust
01-01-08-01-01-01-23,surprise
01-01-08-01-01-02-23,surprise
01-01-08-01-02-01-23,surprise
01-01-08-01-02-02-23,surprise
01-01-08-02-01-01-23,surprise
01-01-08-02-01-02-23,surprise
01-01-08-02-02-01-23,surprise
01-01-08-02-02-02-23,surprise
02-01-01-01-01-01-23,neutral
02-01-01-01-01-02-23,neutral
02-01-01-01-02-01-23,neutral
02-01-01-01-02-02-23,neutral
02-01-02-01-01-01-23,neutral
02-01-02-01-01-02-23,neutral
02-01-02-01-02-01-23,neutral
02-01-02-01-02-02-23,neutral
02-01-02-02-01-01-23,neutral
02-01-02-02-01-02-23,neutral
02-01-02-02-02-01-23,neutral
02-01-02-02-02-02-23,neutral
02-01-03-01-01-01-23,joy
02-01-03-01-01-02-23,joy
02-01-03-01-02-01-23,joy
02-01-03-01-02-02-23,joy
02-01-03-02-01-01-23,joy
02-01-03-02-01-02-23,joy
02-01-03-02-02-01-23,joy
02-01-03-02-02-02-23,joy
02-01-04-01-01-01-23,sadness
02-01-04-01-01-02-23,sadness
02-01-04-01-02-01-23,sadness
02-01-04-01-02-02-23,sadness
02-01-04-02-01-01-23,sadness
02-01-04-02-01-02-23,sadness
02-01-04-02-02-01-23,sadness
02-01-04-02-02-02-23,sadness
02-01-05-01-01-01-23,anger
02-01-05-01-01-02-23,anger
02-01-05-01-02-01-23,anger
02-01-05-01-02-02-23,anger
02-01-05-02-01-01-23,anger
02-01-05-02-01-02-23,anger
02-01-05-02-02-01-23,anger
02-01-05-02-02-02-23,anger
02-01-06-01-01-01-23,fear
02-01-06-01-01-02-23,fear
02-01-06-01-02-01-23,fear
02-01-06-01-02-02-23,fear
02-01-06-02-01-01-23,fear
02-01-06-02-01-02-23,fear
02-01-06-02-02-01-23,fear
02-01-06-02-02-02-23,fear
02-01-07-01-01-01-23,disgust
02-01-07-01-01-02-23,disgust
02-01-07-01-02-01-23,disgust
02-01-07-01-02-02-23,disgust
02-01-07-02-01-01-23,disgust
02-01-07-02-01-02-23,disgust
02-01-07-02-02-01-23,disgust
02-01-07-02-02-02-23,disgust
02-01-08-01-01-01-23,surprise
02-01-08-01-01-02-23,surprise
02-01-08-01-02-01-23,surprise
02-01-08-01-02-02-23,surprise
02-01-08-02-01-01-23,surprise
02-01-08-02-01-02-23,surprise
02-01-08-02-02-01-23,surprise
02-01-08-02-02-02-23,surprise
